"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"2744","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2020-08-09",3,"angeleen,carolyn","zach","17213","seagrass_habitat",3.2,"20 - 25","2020-08-09 13:27:28","2020-08-09 13:32:38","17213",8038,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"branching red algae",NA,NA,NA,51.80937,"-128.23384",51.8092058,"-128.2339058"
"2745","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2020-08-09",3,"angeleen,carolyn","zach","20617","seagrass_habitat",2.9,"25 - 30","2020-08-09 13:27:28","2020-08-09 13:32:38","20617",0,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,NA,51.80937,"-128.23384",51.8092058,"-128.2339058"
"2746","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","20546","seagrass_habitat",3.1,"0 - 5","2020-08-09 14:00:06","2020-08-09 14:03:20","20546",5,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80917,"-128.23521",51.8093332,"-128.2351482"
"2747","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","2020-08-09_TRIQUET_BAY_INTERIOR4_5 - 10","seagrass_habitat",3,"5 - 10","2020-08-09 14:00:06","2020-08-09 14:03:20",NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.80917,"-128.23521",51.8093332,"-128.2351482"
"2748","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","20518","seagrass_habitat",3,"10 - 15","2020-08-09 14:00:06","2020-08-09 14:03:20","20518",302,NA,"sand,shell hash","< 1",NA,NA,TRUE,NA,NA,NA,NA,51.80917,"-128.23521",51.8093332,"-128.2351482"
"2749","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","2020-08-09_TRIQUET_BAY_INTERIOR4_15 - 20","seagrass_habitat",3,"15 - 20","2020-08-09 14:00:06","2020-08-09 14:03:20",NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.80917,"-128.23521",51.8093332,"-128.2351482"
"2750","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","17890","seagrass_habitat",3.1,"20 - 25","2020-08-09 14:00:06","2020-08-09 14:03:20","17890",201,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80917,"-128.23521",51.8093332,"-128.2351482"
"2751","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","17192","seagrass_habitat",3.1,"25 - 30","2020-08-09 14:00:06","2020-08-09 14:03:20","17192",304,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80917,"-128.23521",51.8093332,"-128.2351482"
"2752","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","17632","seagrass_habitat",4.5,"0 - 5","2020-08-09 14:50:58","2020-08-09 14:53:13","17632",4099,NA,"mud","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Drift",51.80869,"-128.23586",51.808372,"-128.2363096"
"2753","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","2020-08-09_TRIQUET_BAY_INTERIOR5_5 - 10","seagrass_habitat",4.1,"5 - 10","2020-08-09 14:50:58","2020-08-09 14:53:13",NA,NA,NA,"mud","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Drift",51.80869,"-128.23586",51.808372,"-128.2363096"
"2754","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","17641","seagrass_habitat",4.1,"10 - 15","2020-08-09 14:50:58","2020-08-09 14:53:13","17641",4044,NA,"mud","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Drift",51.80869,"-128.23586",51.808372,"-128.2363096"
"2755","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","2020-08-09_TRIQUET_BAY_INTERIOR5_15 - 20","seagrass_habitat",4,"15 - 20","2020-08-09 14:50:58","2020-08-09 14:53:13",NA,NA,NA,"mud","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Drift",51.80869,"-128.23586",51.808372,"-128.2363096"
"2756","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","17246","seagrass_habitat",3.9,"20 - 25","2020-08-09 14:50:58","2020-08-09 14:53:13","17246",4017,NA,"mud","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Drift",51.80869,"-128.23586",51.808372,"-128.2363096"
"2757","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","17869","seagrass_habitat",3.9,"25 - 30","2020-08-09 14:50:58","2020-08-09 14:53:13","17869",4045,NA,"mud","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Drift",51.80869,"-128.23586",51.808372,"-128.2363096"
"2758","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","20535","seagrass_habitat",3,"0 - 5","2020-08-09 15:16:13","2020-08-09 15:18:30","20535",1,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80825,"-128.23649",51.8087153,"-128.2474194"
"2759","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","2020-08-09_TRIQUET_BAY_INTERIOR6_5 - 10","seagrass_habitat",2.9,"5 - 10","2020-08-09 15:16:13","2020-08-09 15:18:30",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.80825,"-128.23649",51.8087153,"-128.2474194"
"2760","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","17624","seagrass_habitat",2.7,"10 - 15","2020-08-09 15:16:13","2020-08-09 15:18:30","17624",3401,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80825,"-128.23649",51.8087153,"-128.2474194"
"2761","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","2020-08-09_TRIQUET_BAY_INTERIOR6_15 - 20","seagrass_habitat",2.7,"15 - 20","2020-08-09 15:16:13","2020-08-09 15:18:30",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.80825,"-128.23649",51.8087153,"-128.2474194"
"2762","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","17850","seagrass_habitat",2.6,"20 - 25","2020-08-09 15:16:13","2020-08-09 15:18:30","17850",4100,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80825,"-128.23649",51.8087153,"-128.2474194"
"2763","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","20608","seagrass_habitat",2.6,"25 - 30","2020-08-09 15:16:13","2020-08-09 15:18:30","20608",4101,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.80825,"-128.23649",51.8087153,"-128.2474194"
"2764","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","21595","seagrass_habitat",2.1,"0 - 5","2020-08-12 10:27:12","2020-08-12 10:31:19","21595",126,NA,"sand","< 1","sand",NA,TRUE,"ulva",NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"2765","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_EDGE1_5 - 10","seagrass_habitat",2.2,"5 - 10","2020-08-12 10:27:12","2020-08-12 10:31:19",NA,NA,NA,"sand","< 1","sand",NA,FALSE,"ulva",NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"2766","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","21590","seagrass_habitat",2.3,"10 - 15","2020-08-12 10:27:12","2020-08-12 10:31:19","21590",125,NA,NA,"< 1","sand",NA,TRUE,"ulva",NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"2767","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_EDGE1_15 - 20","seagrass_habitat",2.3,"15 - 20","2020-08-12 10:27:12","2020-08-12 10:31:19",NA,NA,NA,"sand","< 1","sand",NA,FALSE,"ulva",NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"2768","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","21598","seagrass_habitat",2.3,"20 - 25","2020-08-12 10:27:12","2020-08-12 10:31:19","21598",124,NA,"sand","< 1","sand",NA,TRUE,"ulva",NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"2769","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","21398","seagrass_habitat",2.4,"25 - 30","2020-08-12 10:27:12","2020-08-12 10:31:19","21398",123,NA,"sand","< 1","sand",NA,TRUE,"ulva",NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"2770","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","zach","21493","seagrass_habitat",3,"0 - 5","2020-08-12 14:25:30","2020-08-12 14:31:36","21493",8036,NA,"sand","< 1","standing kelp",NA,TRUE,"ulva",NA,NA,NA,52.06145,"-128.41221",52.0616071,"-128.4121496"
"2771","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_EDGE3_5 - 10","seagrass_habitat",3.1,"5 - 10","2020-08-12 14:25:30","2020-08-12 14:31:36",NA,NA,NA,"sand","< 1","standing kelp",NA,FALSE,"phyllospadix torreyi",NA,NA,NA,52.06145,"-128.41221",52.0616071,"-128.4121496"
"2772","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","zach","21473","seagrass_habitat",3.1,"10 - 15","2020-08-12 14:25:30","2020-08-12 14:31:36","21473",4044,NA,NA,"< 1","standing kelp",NA,TRUE,"ulva",NA,NA,NA,52.06145,"-128.41221",52.0616071,"-128.4121496"
"2773","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_EDGE3_15 - 20","seagrass_habitat",3.2,"15 - 20","2020-08-12 14:25:30","2020-08-12 14:31:36",NA,NA,NA,"sand","< 1","standing kelp",NA,FALSE,"ulva",NA,NA,NA,52.06145,"-128.41221",52.0616071,"-128.4121496"
"2774","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","zach","21301","seagrass_habitat",3.5,"20 - 25","2020-08-12 14:25:30","2020-08-12 14:31:36","21301",116,NA,"sand","< 1","standing kelp",NA,TRUE,"ulva",NA,NA,NA,52.06145,"-128.41221",52.0616071,"-128.4121496"
"2775","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","zach","21495","seagrass_habitat",3.7,"25 - 30","2020-08-12 14:25:30","2020-08-12 14:31:36","21495",117,NA,"sand,boulder","< 1","standing kelp",NA,TRUE,"ulva","codium fragile",NA,NA,52.06145,"-128.41221",52.0616071,"-128.4121496"
"2776","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","zach","21500","seagrass_habitat",2.8,"0 - 5","2020-08-12 13:57:10","2020-08-12 14:02:16","21500",4019,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41264",52.0615442,"-128.4126607"
"2777","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_INTERIOR4_5 - 10","seagrass_habitat",3.2,"5 - 10","2020-08-12 13:57:10","2020-08-12 14:02:16",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06138,"-128.41264",52.0615442,"-128.4126607"
"2778","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","zach","21472","seagrass_habitat",3.3,"10 - 15","2020-08-12 13:57:10","2020-08-12 14:02:16","21472",4001,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41264",52.0615442,"-128.4126607"
"2779","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_INTERIOR4_15 - 20","seagrass_habitat",3.5,"15 - 20","2020-08-12 13:57:10","2020-08-12 14:02:16",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,"des","ulva",NA,NA,52.06138,"-128.41264",52.0615442,"-128.4126607"
"2780","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","zach","21572","seagrass_habitat",3.8,"20 - 25","2020-08-12 13:57:10","2020-08-12 14:02:16","21572",131,NA,"sand","< 1","seagrass",NA,TRUE,"agarum","ulva",NA,NA,52.06138,"-128.41264",52.0615442,"-128.4126607"
"2781","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","zach","21471","seagrass_habitat",4,"25 - 30","2020-08-12 13:57:10","2020-08-12 14:02:16","21471",4043,NA,"sand","< 1","seagrass",NA,TRUE,"des","ulva",NA,NA,52.06138,"-128.41264",52.0615442,"-128.4126607"
"2782","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2020-08-12",5,"angeleen,carolyn","zach","21302","seagrass_habitat",3.1,"0 - 5","2020-08-12 13:30:03","2020-08-12 13:34:08","21302",4016,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"2783","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2020-08-12",5,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_INTERIOR5_5 - 10","seagrass_habitat",3.4,"5 - 10","2020-08-12 13:30:03","2020-08-12 13:34:08",NA,NA,NA,"sand",NA,"seagrass",NA,FALSE,"macro","ulva",NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"2784","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2020-08-12",5,"angeleen,carolyn","zach","21490","seagrass_habitat",3.8,"10 - 15","2020-08-12 13:30:03","2020-08-12 13:34:08","21490",307,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"2785","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2020-08-12",5,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_INTERIOR5_15 - 20","seagrass_habitat",3.9,"15 - 20","2020-08-12 13:30:03","2020-08-12 13:34:08",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,"ulva",NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"2786","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2020-08-12",5,"angeleen,carolyn","zach","21591","seagrass_habitat",4.2,"20 - 25","2020-08-12 13:30:03","2020-08-12 13:34:08","21591",115,NA,"sand","< 1","seagrass",NA,TRUE,"ulva","des",NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"2787","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2020-08-12",5,"angeleen,carolyn","zach","21397","seagrass_habitat",4.3,"25 - 30","2020-08-12 13:30:03","2020-08-12 13:34:08","21397",8053,NA,"sand","< 1","seagrass",NA,TRUE,"ulva","macro",NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"2788","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2020-08-12",6,"angeleen,carolyn","zach","21295","seagrass_habitat",2.8,"0 - 5","2020-08-12 10:53:28","2020-08-12 10:57:34","21295",132,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"2789","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2020-08-12",6,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_INTERIOR6_5 - 10","seagrass_habitat",2.8,"5 - 10","2020-08-12 10:53:28","2020-08-12 10:57:34",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"2790","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2020-08-12",6,"angeleen,carolyn","zach","21300","seagrass_habitat",3.1,"10 - 15","2020-08-12 10:53:28","2020-08-12 10:57:34","21300",130,NA,"sand,boulder","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"2791","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2020-08-12",6,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_INTERIOR6_15 - 20","seagrass_habitat",3.3,"15 - 20","2020-08-12 10:53:28","2020-08-12 10:57:34",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"2792","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2020-08-12",6,"angeleen,carolyn","zach","21296","seagrass_habitat",3.5,"20 - 25","2020-08-12 10:53:28","2020-08-12 10:57:34","21296",128,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"2793","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2020-08-12",6,"angeleen,carolyn","zach","21293","seagrass_habitat",3.8,"25 - 30","2020-08-12 10:53:28","2020-08-12 10:57:34","21293",129,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"2794","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2020-08-12",2,"angeleen,carolyn","zach","21489","seagrass_habitat",2.2,"0 - 5","2020-08-12 11:17:33","2020-08-12 11:20:40","21489",121,NA,"sand,shell hash","1 - 2","sand",NA,TRUE,"ulva",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"2795","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2020-08-12",2,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_EDGE2_5 - 10","seagrass_habitat",2.2,"5 - 10","2020-08-12 11:17:33","2020-08-12 11:20:40",NA,NA,NA,"sand,shell hash","1 - 2","sand",NA,FALSE,"ulva",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"2796","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2020-08-12",2,"angeleen,carolyn","zach","21402","seagrass_habitat",2.2,"10 - 15","2020-08-12 11:17:33","2020-08-12 11:20:40","21402",122,NA,NA,"< 1","sand",NA,TRUE,"ulva",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"2797","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2020-08-12",2,"angeleen,carolyn","zach","2020-08-12_MCMULLIN_NORTH_EDGE2_15 - 20","seagrass_habitat",2.1,"15 - 20","2020-08-12 11:17:33","2020-08-12 11:20:40",NA,NA,NA,NA,"< 1","sand",NA,FALSE,"ulva",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"2798","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2020-08-12",2,"angeleen,carolyn","zach","21502","seagrass_habitat",2,"20 - 25","2020-08-12 11:17:33","2020-08-12 11:20:40","21502",119,NA,"sand,shell hash","< 1","sand","standing kelp",TRUE,"ulva",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"2799","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2020-08-12",2,"angeleen,carolyn","zach","21589","seagrass_habitat",1.9,"25 - 30","2020-08-12 11:17:33","2020-08-12 11:20:40","21589",127,NA,"sand,shell hash","< 1","sand",NA,TRUE,"ulva",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"2800","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2020-08-11",1,"gillian,krystal","zach","17617","seagrass_habitat",3.1,"0 - 5","2020-08-11 11:33:25","2020-08-11 11:35:32","17617",4039,NA,"sand,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,NA,51.924161,"-128.461887",51.923997,"-128.4619505"
"2801","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2020-08-11",1,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_EDGE1_5 - 10","seagrass_habitat",3.2,"5 - 10","2020-08-11 11:33:25","2020-08-11 11:35:32",NA,NA,NA,"sand,shell hash","1 - 2","sand",NA,FALSE,NA,NA,NA,NA,51.924161,"-128.461887",51.923997,"-128.4619505"
"2802","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2020-08-11",1,"gillian,krystal","zach","20557","seagrass_habitat",3.2,"10 - 15","2020-08-11 11:33:25","2020-08-11 11:35:32","20557",4018,NA,"sand,shell hash","2 - 3","sand",NA,TRUE,NA,NA,NA,NA,51.924161,"-128.461887",51.923997,"-128.4619505"
"2803","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2020-08-11",1,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_EDGE1_15 - 20","seagrass_habitat",3.2,"15 - 20","2020-08-11 11:33:25","2020-08-11 11:35:32",NA,NA,NA,"sand,shell hash","3 - 4","sand","standing kelp",FALSE,NA,NA,NA,NA,51.924161,"-128.461887",51.923997,"-128.4619505"
"2804","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2020-08-11",1,"gillian,krystal","zach","20545","seagrass_habitat",3.3,"20 - 25","2020-08-11 11:33:25","2020-08-11 11:35:32","20545",4006,NA,"sand,shell hash","2 - 3","sand","standing kelp",TRUE,NA,NA,NA,NA,51.924161,"-128.461887",51.923997,"-128.4619505"
"2805","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1","2020-08-11",1,"gillian,krystal","zach","20640","seagrass_habitat",3.3,"25 - 30","2020-08-11 11:33:25","2020-08-11 11:35:32","20640",4024,NA,"sand,shell hash","3 - 4","sand","standing kelp",TRUE,NA,NA,NA,NA,51.924161,"-128.461887",51.923997,"-128.4619505"
"2806","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2020-08-11",2,"gillian,krystal","zach","20651","seagrass_habitat",3.7,"0 - 5","2020-08-11 13:07:53","2020-08-11 13:10:05","20651",4026,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"branched red",NA,NA,NA,51.922729,"-128.462805",51.9225762,"-128.4629252"
"2807","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2020-08-11",2,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_EDGE2_5 - 10","seagrass_habitat",4.2,"5 - 10","2020-08-11 13:07:53","2020-08-11 13:10:05",NA,NA,NA,"sand,shell hash","1 - 2","standing kelp",NA,FALSE,NA,NA,NA,NA,51.922729,"-128.462805",51.9225762,"-128.4629252"
"2808","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2020-08-11",2,"gillian,krystal","zach","17847","seagrass_habitat",4,"10 - 15","2020-08-11 13:07:53","2020-08-11 13:10:05","17847",4036,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,NA,NA,NA,NA,51.922729,"-128.462805",51.9225762,"-128.4629252"
