Organization,Work Area,Project,Survey,Site ID,Date,Sampling Bout,Dive Supervisor,Surveyor,Hakai ID,Sample Type,Depth,Transect Dist (m),Collected Start,Collected End,Density,Density (m2),Canopy height (cm),flowering_shoots,Comments,Quality Log
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2020-07-30,5,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR5_10,seagrass_density,7.9,10,2020-07-31 04:38:43,2020-07-31 04:43:52,9,144,180,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2020-07-30,5,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR5_5,seagrass_density,7.9,5,2020-07-31 04:38:43,2020-07-31 04:43:52,5,80,170,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2020-07-30,5,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR5_0,seagrass_density,7.5,0,2020-07-31 04:38:43,2020-07-31 04:43:52,4,64,175,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_30,seagrass_density,8.8,30,2020-07-31 04:05:42,2020-07-31 04:12:49,4,64,150,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_25,seagrass_density,8.5,25,2020-07-31 04:05:42,2020-07-31 04:12:49,6,96,175,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_20,seagrass_density,8.3,20,2020-07-31 04:05:42,2020-07-31 04:12:49,8,128,200,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_15,seagrass_density,8.4,15,2020-07-31 04:05:42,2020-07-31 04:12:49,2,32,160,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_10,seagrass_density,8.5,10,2020-07-31 04:05:42,2020-07-31 04:12:49,4,64,170,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_5,seagrass_density,8.4,5,2020-07-31 04:05:42,2020-07-31 04:12:49,3,48,150,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2020-07-30,6,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_INTERIOR6_0,seagrass_density,8.5,0,2020-07-31 04:05:42,2020-07-31 04:12:49,6,96,150,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_30,seagrass_density,5.2,30,2020-07-31 02:23:21,2020-07-31 02:31:26,3,48,180,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_25,seagrass_density,5,25,2020-07-31 02:23:21,2020-07-31 02:31:26,7,112,210,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_20,seagrass_density,4.9,20,2020-07-31 02:23:21,2020-07-31 02:31:26,4,64,200,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_15,seagrass_density,4.5,15,2020-07-31 02:23:21,2020-07-31 02:31:26,0,0,100,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_10,seagrass_density,4.3,10,2020-07-31 02:23:21,2020-07-31 02:31:26,14,224,220,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_5,seagrass_density,4.1,5,2020-07-31 02:23:21,2020-07-31 02:31:26,11,176,200,0,,
HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2020-07-30,7,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE7_0,seagrass_density,4.1,0,2020-07-31 02:23:21,2020-07-31 02:31:26,7,112,200,0,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_30,seagrass_density,2.2,30,2020-08-07 02:01:32,2020-08-07 02:06:46,4,64,120,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_25,seagrass_density,2.3,25,2020-08-07 02:01:32,2020-08-07 02:06:46,0,0,110,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_20,seagrass_density,2.8,20,2020-08-07 02:01:32,2020-08-07 02:06:46,4,64,125,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_15,seagrass_density,3,15,2020-08-07 02:01:32,2020-08-07 02:06:46,4,64,120,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_10,seagrass_density,2.8,10,2020-08-07 02:01:32,2020-08-07 02:06:46,2,32,125,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_5,seagrass_density,2.5,5,2020-08-07 02:01:32,2020-08-07 02:06:46,2,32,115,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2020-08-07,1,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_EDGE1_0,seagrass_density,2.3,0,2020-08-07 02:01:32,2020-08-07 02:06:46,2,32,110,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_30,seagrass_density,2.2,30,2020-08-07 02:30:14,2020-08-07 02:36:25,3,48,90,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_25,seagrass_density,2.2,25,2020-08-07 02:30:14,2020-08-07 02:36:25,2,32,80,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_20,seagrass_density,2.1,20,2020-08-07 02:30:14,2020-08-07 02:36:25,5,80,110,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_15,seagrass_density,2.2,15,2020-08-07 02:30:14,2020-08-07 02:36:25,8,128,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_10,seagrass_density,2.1,10,2020-08-07 02:30:14,2020-08-07 02:36:25,5,80,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_5,seagrass_density,2,5,2020-08-07 02:30:14,2020-08-07 02:36:25,8,128,85,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2020-08-07,2,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE2_0,seagrass_density,1.8,0,2020-08-07 02:30:14,2020-08-07 02:36:25,5,80,80,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_30,seagrass_density,2.3,30,2020-08-07 03:36:54,2020-08-07 03:42:05,5,80,105,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_25,seagrass_density,2.2,25,2020-08-07 03:36:54,2020-08-07 03:42:05,1,16,105,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_20,seagrass_density,2.4,20,2020-08-07 03:36:54,2020-08-07 03:42:05,5,80,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_15,seagrass_density,2.4,15,2020-08-07 03:36:54,2020-08-07 03:42:05,2,32,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_10,seagrass_density,2.5,10,2020-08-07 03:36:54,2020-08-07 03:42:05,0,0,80,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_5,seagrass_density,2.6,5,2020-08-07 03:36:54,2020-08-07 03:42:05,3,48,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2020-08-07,3,"carolyn,gillian",zach,2020-08-07_PRUTH_BAY_EDGE3_0,seagrass_density,2.6,0,2020-08-07 03:36:54,2020-08-07 03:42:05,1,16,90,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_30,seagrass_density,3.5,30,2020-08-07 08:09:28,2020-08-07 08:17:40,27,432,105,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_25,seagrass_density,3.3,25,2020-08-07 08:09:28,2020-08-07 08:17:40,25,400,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_20,seagrass_density,3.2,20,2020-08-07 08:09:28,2020-08-07 08:17:40,34,544,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_15,seagrass_density,3.3,15,2020-08-07 08:09:28,2020-08-07 08:17:40,32,512,115,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_10,seagrass_density,3.3,10,2020-08-07 08:09:28,2020-08-07 08:17:40,28,448,90,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_5,seagrass_density,3.2,5,2020-08-07 08:09:28,2020-08-07 08:17:40,25,400,75,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2020-08-07,4,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR4_0,seagrass_density,3.1,0,2020-08-07 08:09:28,2020-08-07 08:17:40,35,560,25,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_30,seagrass_density,3.2,30,2020-08-07 08:39:20,2020-08-07 08:48:30,37,592,80,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_25,seagrass_density,3.2,25,2020-08-07 08:39:20,2020-08-07 08:48:30,27,432,80,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_20,seagrass_density,3.2,20,2020-08-07 08:39:20,2020-08-07 08:48:30,34,544,75,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_15,seagrass_density,3.1,15,2020-08-07 08:39:20,2020-08-07 08:48:30,52,832,90,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_10,seagrass_density,3.1,10,2020-08-07 08:39:20,2020-08-07 08:48:30,36,576,75,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_5,seagrass_density,3.1,5,2020-08-07 08:39:20,2020-08-07 08:48:30,41,656,80,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2020-08-07,5,"carolyn,gillian",,2020-08-07_PRUTH_BAY_INTERIOR5_0,seagrass_density,3.2,0,2020-08-07 08:39:20,2020-08-07 08:48:30,28,448,75,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_30,seagrass_density,3.1,30,2020-08-07 09:06:48,2020-08-07 09:13:34,42,672,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_25,seagrass_density,3,25,2020-08-07 09:06:48,2020-08-07 09:13:34,36,576,85,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_20,seagrass_density,3,20,2020-08-07 09:06:48,2020-08-07 09:13:34,44,704,75,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_15,seagrass_density,3,15,2020-08-07 09:06:48,2020-08-07 09:13:34,35,560,100,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_10,seagrass_density,2.9,10,2020-08-07 09:06:48,2020-08-07 09:13:34,36,576,50,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_5,seagrass_density,3.1,5,2020-08-07 09:06:48,2020-08-07 09:13:34,26,416,50,,,
HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2020-08-07,6,"carolyn,gillian",derek,2020-08-07_PRUTH_BAY_INTERIOR6_0,seagrass_density,2.9,0,2020-08-07 09:06:48,2020-08-07 09:13:34,11,176,25,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_30,seagrass_density,3.3,30,2020-08-09 05:03:33,2020-08-09 05:12:48,9,144,135,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_25,seagrass_density,3.5,25,2020-08-09 05:03:33,2020-08-09 05:12:48,6,96,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_20,seagrass_density,3.5,20,2020-08-09 05:03:33,2020-08-09 05:12:48,3,48,130,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_15,seagrass_density,3.7,15,2020-08-09 05:03:33,2020-08-09 05:12:48,2,32,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_10,seagrass_density,3.7,10,2020-08-09 05:03:33,2020-08-09 05:12:48,0,0,120,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_5,seagrass_density,3.8,5,2020-08-09 05:03:33,2020-08-09 05:12:48,2,32,105,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2020-08-09,1,"angeleen,carolyn",zach,2020-08-09_TRIQUET_BAY_EDGE1_0,seagrass_density,3.9,0,2020-08-09 05:03:33,2020-08-09 05:12:48,2,32,100,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_30,seagrass_density,3,30,2020-08-09 06:29:55,2020-08-09 06:36:05,7,112,130,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_25,seagrass_density,3.2,25,2020-08-09 06:29:55,2020-08-09 06:36:05,4,64,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_20,seagrass_density,3.3,20,2020-08-09 06:29:55,2020-08-09 06:36:05,2,32,145,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_15,seagrass_density,3.5,15,2020-08-09 06:29:55,2020-08-09 06:36:05,8,128,130,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_10,seagrass_density,3.9,10,2020-08-09 06:29:55,2020-08-09 06:36:05,4,64,160,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_5,seagrass_density,4,5,2020-08-09 06:29:55,2020-08-09 06:36:05,11,176,170,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2020-08-09,3,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_EDGE3_0,seagrass_density,4.1,0,2020-08-09 06:29:55,2020-08-09 06:36:05,8,128,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_30,seagrass_density,3.3,30,2020-08-09 07:03:25,2020-08-09 07:09:35,8,128,130,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_25,seagrass_density,3.2,25,2020-08-09 07:03:25,2020-08-09 07:09:35,7,112,100,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_20,seagrass_density,3.1,20,2020-08-09 07:03:25,2020-08-09 07:09:35,7,112,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_15,seagrass_density,3.2,15,2020-08-09 07:03:25,2020-08-09 07:09:35,10,160,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_10,seagrass_density,3.1,10,2020-08-09 07:03:25,2020-08-09 07:09:35,9,144,125,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_5,seagrass_density,3,5,2020-08-09 07:03:25,2020-08-09 07:09:35,7,112,140,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2020-08-09,4,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR4_0,seagrass_density,3.1,0,2020-08-09 07:03:25,2020-08-09 07:09:35,4,64,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_30,seagrass_density,3.9,30,2020-08-09 07:53:43,2020-08-09 07:58:53,4,64,145,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_25,seagrass_density,3.9,25,2020-08-09 07:53:43,2020-08-09 07:58:53,1,16,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_20,seagrass_density,4.1,20,2020-08-09 07:53:43,2020-08-09 07:58:53,2,32,125,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_15,seagrass_density,4,15,2020-08-09 07:53:43,2020-08-09 07:58:53,2,32,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_10,seagrass_density,4.1,10,2020-08-09 07:53:43,2020-08-09 07:58:53,4,64,140,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_5,seagrass_density,4.1,5,2020-08-09 07:53:43,2020-08-09 07:58:53,7,112,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2020-08-09,5,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR5_0,seagrass_density,4.1,0,2020-08-09 07:53:43,2020-08-09 07:58:53,3,48,150,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_30,seagrass_density,2.7,30,2020-08-09 08:18:22,2020-08-09 08:24:40,23,368,50,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_25,seagrass_density,2.7,25,2020-08-09 08:18:22,2020-08-09 08:24:40,21,336,65,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_20,seagrass_density,2.8,20,2020-08-09 08:18:22,2020-08-09 08:24:40,23,368,50,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_15,seagrass_density,2.8,15,2020-08-09 08:18:22,2020-08-09 08:24:40,9,144,60,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_10,seagrass_density,2.9,10,2020-08-09 08:18:22,2020-08-09 08:24:40,15,240,70,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_5,seagrass_density,2.9,5,2020-08-09 08:18:22,2020-08-09 08:24:40,13,208,100,,,
HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2020-08-09,6,"angeleen,carolyn",derek,2020-08-09_TRIQUET_BAY_INTERIOR6_0,seagrass_density,3,0,2020-08-09 08:18:22,2020-08-09 08:24:40,8,128,125,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2020-08-12,1,"angeleen,carolyn",derek,2020-08-12_MCMULLIN_NORTH_EDGE1_30,seagrass_density,2.3,30,2020-08-12 03:29:25,2020-08-12 03:35:30,6,96,100,,,
HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2020-08-12,1,"angeleen,carolyn",derek,2020-08-12_MCMULLIN_NORTH_EDGE1_25,seagrass_density,2.3,25,2020-08-12 03:29:25,2020-08-12 03:35:30,12,192,150,,,
