Region,Ownership,Program,Project Name,Site Name,GPS Level,Point Name,Ocean Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,End Transect Decimal Lat,End Transect Decimal Lon,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Calvert,Hakai,Hyper-Nearshore,Seagrass,Koeye Estuary ,point,YSI,SEA16,ocean,NA,NA,active,yes,51 46.8189689999998,127 52.2558840000002,51.78031615,-127.8709314,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Seagrass,Triquet Bay ,point,YSI,SEA10,ocean,NA,NA,active,yes,51 48.5213999999999,128 14.1516000000001,51.80869,-128.23586,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Seagrass,Triquet North ,point,YSI,SEA11,ocean,NA,NA,inactive,yes,51 48.5328000000001,128 14.8475999999994,51.80888,-128.24746,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Seagrass,Goose SW ,point,YSI,SEA07,ocean,NA,NA,active,yes,51 55.3671600000001,128 27.8719199999995,51.922786,-128.464532,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Seagrass,Goose SE ,point,YSI,SEA06,ocean,NA,NA,inactive,yes,51 55.5911999999998,128 27.1902,51.92652,-128.45317,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Seagrass,McMullin South ,point,YSI,SEA09,ocean,NA,NA,inactive,yes,52 3.15120000000007,128 24.1973999999999,52.05252,-128.40329,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Seagrass,McMullin North ,point,YSI,SEA08,ocean,NA,NA,active,yes,52 3.68279999999999,128 24.7902000000005,52.06138,-128.41317,NA,NA,,observation,annual,profile,YSI,NA,NA,20210208,,,,,Actual point is at halfway along transect; update 2021,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,RIS1,point,YSI Station D,RIS1,ocean,NA,NA,active,yes,51 27.3408000000001,127 41.4611999999997,51.45568,-127.69102,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,RIS3,point,YSI Station D,RIS3,ocean,NA,NA,active,yes,51 29.1786000000002,127 45.6990000000002,51.48631,-127.76165,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,PBA,point,YSI Station D,PBA,ocean,NA,NA,active,yes,51 38.7485999999998,128 7.1568000000002,51.64581,-128.11928,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,HDO,point,YSI Station D,HDO,ocean,NA,NA,active,yes,51 39.2735999999998,128 7.80419999999936,51.65456,-128.13007,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,PPO,point,YSI Station D,PPO,ocean,NA,NA,active,yes,51 39.4608,128 6.75179999999955,51.65768,-128.11253,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,HAB2,point,YSI Station D,HAB2,ocean,NA,NA,active,yes,51 39.8292000000001,128 8.20799999999963,51.66382,-128.1368,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,HAB4,point,YSI Station D,HAB4,ocean,NA,NA,active,yes,51 39.9178001999998,128 4.73779799999988,51.66529667,-128.0789633,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,WFB,point,YSI Station D,WFB,ocean,NA,NA,active,yes,51 40.095,128 7.11299999999994,51.66825,-128.11855,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,CHP,point,YSI Station D,CHP,ocean,NA,NA,active,yes,51 40.5816000000002,128 7.44300000000067,51.67636,-128.12405,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,SSP,point,YSI Station D,SSP,ocean,NA,NA,active,yes,51 40.8304800000002,128 6.91247999999973,51.680508,-128.115208,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,FEI4,point,YSI Station D,FEI4,ocean,NA,NA,active,yes,51 42.4002000000002,127 53.0819999999997,51.70667,-127.8847,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,FEI3,point,YSI Station D,FEI3,ocean,NA,NA,active,yes,51 42.7925999999998,127 52.2383999999997,51.71321,-127.87064,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,KOE1,point,YSI Station D,KOE1,ocean,NA,NA,active,yes,51 46.4424,127 52.4598,51.77404,-127.87433,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,KOE3,point,YSI Station D,KOE3,ocean,NA,NA,active,yes,51 46.5359999999998,127 52.7256,51.7756,-127.87876,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,KIS1,point,YSI Station D,KIS1,ocean,NA,NA,active,yes,51 48.6584999999999,128 13.7621999999993,51.810975,-128.22937,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,SNI2,point,YSI Station D,SNI2,ocean,NA,NA,active,yes,51 49.0583999999998,128 1.80240000000083,51.81764,-128.03004,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,KIS2,point,YSI Station D,KIS2,ocean,NA,NA,active,yes,51 50.2236000000001,128 14.3508000000003,51.83706,-128.23918,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,SNI1,point,YSI Station D,SNI1,ocean,NA,NA,active,yes,51 50.3052,128 3.57539999999915,51.83842,-128.05959,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,GOG4,point,YSI Station D,GOG4,ocean,NA,NA,active,yes,51 54.2382000000001,128 26.3748000000004,51.90397,-128.43958,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,GOG1,point,YSI Station D,GOG1,ocean,NA,NA,active,yes,51 55.5029999999999,128 28.1106000000005,51.92505,-128.46851,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,FAN3,point,YSI Station D,FAN3,ocean,NA,NA,active,yes,52 3.20819999999983,128 24.1572000000008,52.05347,-128.40262,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Beach Seining,FAN1,point,YSI Station D,FAN1,ocean,NA,NA,active,yes,52 3.64199999999983,128 24.8411999999996,52.0607,-128.41402,NA,NA,,observation,annual,5,YSI,NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Thrasher CTD,point,"CTD, YSI",REEF01,ocean,NA,NA,inactive,yes,51 24.6199800000001,127 55.17,51.410333,-127.9195,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Second CTD,point,"CTD, YSI",REEF02,ocean,NA,NA,inactive,yes,51 38.9089799999999,128 9.36000000000036,51.648483,-128.156,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Starfish CTD,point,"CTD, YSI",REEF03,ocean,NA,NA,inactive,yes,51 40.8150000000001,128 7.54199999999969,51.68025,-128.1257,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Odlum CTD,point,"CTD, YSI",REEF04,ocean,NA,NA,inactive,yes,51 41.56002,128 6.99000000000012,51.692667,-128.1165,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Kelpie CTD,point,"CTD, YSI",REEF05,ocean,NA,NA,inactive,yes,51 43.9939799999999,127 59.7599999999997,51.733233,-127.996,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Mercury CTD,point,"CTD, YSI",REEF06,ocean,NA,NA,inactive,yes,51 44.6530199999999,128 4.1579999999999,51.744217,-128.0693,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Triquet CTD,point,"CTD, YSI",REEF07,ocean,NA,NA,inactive,yes,51 48.3432000000001,128 15.4800000000006,51.80572,-128.258,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Gosling CTD,point,"CTD, YSI",REEF08,ocean,NA,NA,inactive,yes,51 53.964,128 25.9500000000003,51.8994,-128.4325,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Simonds CTD,point,"CTD, YSI",REEF09,ocean,NA,NA,inactive,yes,51 57.6179999999998,128 15.6840000000005,51.9603,-128.2614,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,Athabaskan CTD,point,"CTD, YSI",REEF10,ocean,NA,NA,inactive,yes,52 1.44300000000015,128 18.0480000000006,52.02405,-128.3008,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Kelp - Rocky Reef,McMullin CTD,point,"CTD, YSI",REEF11,ocean,NA,NA,inactive,yes,52 4.24200000000013,128 24.3899999999996,52.0707,-128.4065,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,Mustang CTD,point,"CTD, YSI",SHORE01,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,Kildidt CTD,point,"CTD, YSI",SHORE02,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,Kwakume CTD,point,"CTD, YSI",SHORE03,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,Kwakshua CTD,point,"CTD, YSI",SHORE04,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,Meay CTD,point,"CTD, YSI",SHORE05,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,North Beach CTD,point,"CTD, YSI",SHORE06,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,West Beach CTD,point,"CTD, YSI",SHORE07,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Hyper-Nearshore,Rocky Intertidal - Herring,Fifth Beach CTD,point,"CTD, YSI",SHORE08,ocean,NA,NA,inactive,yes,0 0,0 0,,,NA,NA,,opportunistically,annual,,CTD,NA,NA,20191206,,,,,to be established 2021 during SSWD,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt 1,,bedrock,,,active,yes,51 54.2760000000001,128 28.8599999999997,51.9046,-128.481,NA,NA,,,,,,,,2019-08-04 15:55,,,,,,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt 3,,bedrock,,,active,yes,51 54.2892000000001,128 28.8599999999997,51.90482,-128.481,NA,NA,,,,,,,,2019-08-04 15:59,,,,,,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt 2,,bedrock,,,active,yes,51 54.2873999999999,128 28.8599999999997,51.90479,-128.481,NA,NA,,,,,,,,2019-08-04 16:01,,,,,,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt M1,,bedrock,,,active,yes,51 54.2682000000002,128 28.8599999999997,51.90447,-128.481,NA,NA,,,,,,,,2019-08-04 16:13,,,,,,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt M2,,bedrock,,,active,yes,51 54.2802000000002,128 28.8599999999997,51.90467,-128.481,NA,NA,,,,,,,,2019-08-04 16:16,,,,,,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt M4,,bedrock,,,active,yes,51 54.2916,128 28.8599999999997,51.90486,-128.481,NA,NA,,,,,,,,2019-08-04 16:18,,,,,,
Calvert,Hakai,Nearshore,Rocky Intertidal,Duck Island PISCO,point,Bolt M3,,bedrock,,,active,yes,51 54.2897999999998,128 28.8599999999997,51.90483,-128.481,NA,NA,,,,,,,,2019-08-04 16:20,,,,,,
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Surf Islands - LL01,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.0200000000001,128 8.7599999999992,51.667,-128.146,NA,NA,2020-07-07 18:03,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Flat Island - LL02,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 40.3506000000002,128 7.56000000000029,51.67251,-128.126,NA,NA,2020-07-07 18:23,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Adam’s Harbour - LL03,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 41.3886000000001,128 6.12000000000023,51.68981,-128.102,NA,NA,2020-07-07 18:39,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Ratatouille - LL04,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 42.0941999999998,128 5.27999999999963,51.70157,-128.088,NA,NA,2020-07-07 18:57,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Rattenbury - LL05,site,NA,,bedrock,urchin barren,Coralline algae,active,yes,51 42.1787999999998,128 4.61999999999989,51.70298,-128.077,NA,NA,2020-07-07 19:10,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Kelpie Rock - LL06,site,NA,,bedrock,urchin barren,Coralline algae,active,yes,51 44.0376000000002,127 59.8800000000003,51.73396,-127.998,NA,NA,2020-07-08 16:42,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Goldstream point - LL07,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 43.9223999999999,128 0.599999999999454,51.73204,-128.01,NA,NA,2020-07-08 16:52,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Halfway Bay - LL08,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 43.7928000000001,128 0.780000000000314,51.72988,-128.013,NA,NA,2020-07-08 17:06,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Three Quarter Way Bay - LL09,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 43.3043999999998,128 1.44000000000005,51.72174,-128.024,NA,NA,2020-07-08 17:23,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,All the way Bay -LL10,site,NA,,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,51 43.0145999999999,128 2.39999999999952,51.71691,-128.04,NA,NA,2020-07-08 17:37,opportunistically,annual,,transect collections,NA,NA,,,,,,,Lauran Liggan
Calvert,Hakai,Nearshore,Kelp,reference pH sensor location in July 2020,point,NA,KELP12,bedrock,rockyreef,rockyreef,inactive,yes,51 47.6231357999998,128 14.3968559999996,51.79371893,-128.2399476,NA,NA,2020-07-02,experiment,continuous,2-4,sensor,NA,NA,NA,cinder blocks,NA,NA,SeaFet and DiverCTD,,
Calvert,Hakai,Nearshore,Kelp,nereo pH sensor location July 2020,point,NA,NA,cobbles,benthic macroalgae,Nereocystis luetkeana,inactive,yes,51 47.8446137999998,128 14.2722479999998,51.79741023,-128.2378708,NA,NA,2020-07-02,experiment,continuous,2-5,sensor,NA,NA,NA,cinder blocks,NA,NA,SeapHOx,,
Calvert,Hakai,Nearshore,Kelp,macro pH sensor location Aug 2020,point,NA,NA,boulders,benthic macroalgae,Macrocystis pyriferea,inactive,yes,51 47.8899719999998,128 14.4113579999998,51.7981662,-128.2401893,NA,NA,2020-07-27,experiment,continuous,2-6,sensor,NA,NA,NA,cinder blocks,NA,NA,SeapHOx,,
Quadra,Hakai-UF,Nearshore,Urchins - Olivia Rhoades,Owen Bay,site,kelp ,NA,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,50 18.3903000000001,125 13.6023599999996,50.306505,-125.226706,NA,NA,2021-03-23,collections,NA,5,collections,NA,NA,NA,NA,NA,NA,NA,,Olivia Rhoades
Quadra,Hakai-UF,Nearshore,Urchins - Olivia Rhoades,Surge Narrows - Canoe Pass,site,urchin barren,NA,bedrock,bed rock,urchins,active,yes,50 13.3244999999998,125 9.26663999999988,50.222075,-125.154444,NA,NA,2021-03-23,collections,NA,15,collections,NA,NA,NA,NA,NA,NA,NA,,"Okamoto Lab, Olivia Rhoades"
Quadra,Hakai-UF,Nearshore,Urchins - Olivia Rhoades,Surge Narrows - Stuart Island,site,kelp ,NA,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,50 13.7479799999998,125 8.71523999999965,50.229133,-125.145254,NA,NA,2021-03-23,collections,NA,5,collections,NA,NA,NA,NA,NA,NA,NA,,"Okamoto Lab, Olivia Rhoades"
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Owen Bay,site,LL012,NA,bedrock,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 18.4715999999999,125 13.6290600000004,50.30786,-125.227151,NA,NA,2021-04-06,collections,NA,5,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Octopus Islands,site,LL013,NA,boulder,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 16.8646200000002,125 13.3758600000002,50.281077,-125.222931,NA,NA,2021-04-06,collections,NA,9,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Cyrus Rocks,site,LL011,NA,bedrock,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 15.2320799999998,125 12.2920199999996,50.253868,-125.204867,NA,NA,2021-04-12,collections,NA,12,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Yeatman Bay,site,LL016,NA,bedrock,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 14.0314799999999,125 10.8154199999998,50.233858,-125.180257,NA,NA,2021-04-13,collections,NA,10,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Surge Point,site,LL017,NA,bedrock,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 13.1627400000002,125 7.46321999999992,50.219379,-125.124387,NA,NA,2021-04-14,collections,NA,6,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,King Islets,site,LL018,NA,bedrock,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 9.9694199999999,125 8.42466000000002,50.166157,-125.140411,NA,NA,2021-04-15,collections,NA,9,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Open Bay,site,LL019,NA,boulder,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 8.09640000000002,125 11.7977999999999,50.13494,-125.19663,NA,NA,2021-04-16,collections,NA,7,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Quadra Annex,site,LL014,NA,bedrock,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 6.97199999999995,125 13.278,50.1162,-125.2213,NA,NA,2021-04-08,collections,NA,12,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Wai Wa Kai Boulders,site,LL015,NA,boulder,benthic macroalgae,Neoagarum fimbriatum,active,yes,50 4.93200000000002,125 10.2899999999997,50.0822,-125.1715,NA,NA,2021-04-08,collections,NA,9,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,collection transect varied from 32 to 64m,Lauran Liggan
Quadra,Hakai,Nearshore,Rocky Intertidal,Annex,point,high,ROCKY12,bedrock,bedrock,,active,yes,50 6.92099999999996,125 13.2060000000001,50.11535,-125.2201,50.115233,-125.219933,2021-05-26,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Annex,point,mid,ROCKY12,bedrock,benthic macroalgae      ,Fucus spp.,active,yes,50 6.92298000000008,125 13.2010199999999,50.115383,-125.220017,50.115217,-125.219817,2021-05-26,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Annex,point,low,ROCKY12,bedrock,benthic macroalgae      ,,active,yes,50 6.92400000000006,125 13.2010199999999,50.1154,-125.220017,50.115217,-125.21975,2021-05-26,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Shellaligan Pass,point,high,ROCKY13,bedrock,bedrock,,active,yes,50 8.97497999999999,125 11.0080199999996,50.149583,-125.183467,50.149467,-125.183467,2021-05-27,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Shellaligan Pass,point,mid,ROCKY13,bedrock,benthic macroalgae      ,Fucus spp.,active,yes,50 8.97299999999987,125 10.9999800000003,50.14955,-125.183333,50.149433,-125.183367,2021-05-27,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Shellaligan Pass,point,low,ROCKY13,bedrock,benthic macroalgae      ,,active,yes,50 8.97197999999989,125 10.9969800000002,50.149533,-125.183283,50.149383,-125.183233,2021-05-27,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Moulds Bay,point,high,ROCKY14,bedrock,bedrock,,active,yes,50 8.12501999999981,125 11.5399800000003,50.135417,-125.192333,50.13535,-125.192567,2021-05-28,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Moulds Bay,point,mid,ROCKY14,bedrock,benthic macroalgae      ,Fucus spp.,active,yes,50 8.12297999999984,125 11.5350000000001,50.135383,-125.19225,50.135283,-125.19245,2021-05-28,observation,seasonal,,swath,NA,,,,,,,,
Quadra,Hakai,Nearshore,Rocky Intertidal,Moulds Bay,point,low,ROCKY14,bedrock,benthic macroalgae      ,,active,yes,0 0,0 0,,,,,2021-05-28,observation,seasonal,,swath,NA,,,,,,,,
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Triquet Macro,site,LL020,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 47.9999999999998,128 15,51.8,-128.25,NA,NA,2021-05-19,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Templeton,site,LL021,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 41.5443060000001,128 4.2942000000005,51.6924051,-128.07157,NA,NA,2021-05-20,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Meay Macro,site,LL022,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 39.860754,128 5.99999999999966,51.6643459,-1.28E+02,NA,NA,2021-05-20,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Wedgeburrow,site,LL023,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 38.7205680000001,128 57.6420000000002,51.6453428,-128.9607,NA,NA,2021-05-20,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
