,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,bag_uid,bag_number,density_range,substrate,patchiness,adj_habitat_1,adj_habitat_2,sample_collected,vegetation_1,vegetation_2,comments,quality_log
2498,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",zach,17262,seagrass_habitat,2.4,20 - 25,8/12/2019 2:49,8/12/2019 2:53,17262,8036,NA,mud,2-Jan,seagrass,NA,TRUE,NA,NA,NA,NA
2499,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",zach,2019-08-05_PRUTH_BAY_INTERIOR4_15 - 20,seagrass_habitat,2.4,15 - 20,8/12/2019 2:49,8/12/2019 2:53,NA,NA,NA,NA,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2500,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",zach,20525,seagrass_habitat,2.4,15-Oct,8/12/2019 2:49,8/12/2019 2:53,20525,6011,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2501,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",zach,2019-08-05_PRUTH_BAY_INTERIOR4_5 - 10,seagrass_habitat,2.3,10-May,8/12/2019 2:49,8/12/2019 2:53,NA,NA,NA,mud,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2502,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",zach,17902,seagrass_habitat,2.4,0 - 5,8/12/2019 2:49,8/12/2019 2:53,17902,938,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2503,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",zach,20555,seagrass_habitat,2.4,25 - 30,8/12/2019 3:17,8/12/2019 3:21,20555,8034,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2504,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",zach,20664,seagrass_habitat,2.3,20 - 25,8/12/2019 3:17,8/12/2019 3:21,20664,8057,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2505,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",zach,2019-08-05_PRUTH_BAY_INTERIOR5_15 - 20,seagrass_habitat,2.4,15 - 20,8/12/2019 3:17,8/12/2019 3:21,NA,NA,NA,mud,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2506,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",zach,20550,seagrass_habitat,2.4,15-Oct,8/12/2019 3:17,8/12/2019 3:21,20550,8039,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2507,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",zach,2019-08-05_PRUTH_BAY_INTERIOR5_5 - 10,seagrass_habitat,2.4,10-May,8/12/2019 3:17,8/12/2019 3:21,NA,NA,NA,mud,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2508,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",zach,17875,seagrass_habitat,2.4,0 - 5,8/12/2019 3:17,8/12/2019 3:21,17875,9,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2509,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",zach,20668,seagrass_habitat,2.7,25 - 30,8/12/2019 4:04,8/12/2019 4:08,20668,200,NA,"mud,boulder",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2510,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",zach,20558,seagrass_habitat,2.8,20 - 25,8/12/2019 4:04,8/12/2019 4:08,20558,8010,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2511,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",zach,2019-08-05_PRUTH_BAY_INTERIOR6_15 - 20,seagrass_habitat,3,15 - 20,8/12/2019 4:04,8/12/2019 4:08,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2512,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",zach,20532,seagrass_habitat,2.6,15-Oct,8/12/2019 4:04,8/12/2019 4:08,20532,8043,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2513,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",zach,2019-08-05_PRUTH_BAY_INTERIOR6_5 - 10,seagrass_habitat,2.5,10-May,8/12/2019 4:04,8/12/2019 4:08,NA,NA,NA,mud,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2514,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",zach,20592,seagrass_habitat,2.5,0 - 5,8/12/2019 4:04,8/12/2019 4:08,20592,8003,NA,mud,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2515,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,zach,20580,seagrass_habitat,4.2,25 - 30,8/17/2019 7:58,8/17/2019 8:02,20580,8057,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2516,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,zach,20596,seagrass_habitat,4.3,20 - 25,8/17/2019 7:58,8/17/2019 8:02,20596,8043,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2517,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,zach,2019-08-16_KOEYE_ESTUARY_INTERIOR5_15 - 20,seagrass_habitat,4.3,15 - 20,8/17/2019 7:58,8/17/2019 8:02,NA,NA,NA,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2518,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,zach,20671,seagrass_habitat,4.3,15-Oct,8/17/2019 7:58,8/17/2019 8:02,20671,8,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2519,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,zach,2019-08-16_KOEYE_ESTUARY_INTERIOR5_5 - 10,seagrass_habitat,4.3,10-May,8/17/2019 7:58,8/17/2019 8:02,NA,NA,NA,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2520,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,zach,20673,seagrass_habitat,4.3,0 - 5,8/17/2019 7:58,8/17/2019 8:02,20673,9,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2521,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,zach,20656,seagrass_habitat,4.5,25 - 30,8/17/2019 8:25,8/17/2019 8:28,20656,0,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,1: PAM
2522,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,zach,20635,seagrass_habitat,4.4,20 - 25,8/17/2019 8:25,8/17/2019 8:28,20635,8010,NA,"sand,gravel",2-Jan,seagrass,NA,TRUE,NA,NA,NA,NA
2523,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,zach,2019-08-16_KOEYE_ESTUARY_INTERIOR6_15 - 20,seagrass_habitat,4.6,15 - 20,8/17/2019 8:25,8/17/2019 8:28,NA,NA,NA,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2524,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,zach,20649,seagrass_habitat,4.6,15-Oct,8/17/2019 8:25,8/17/2019 8:28,20649,7025,NA,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2525,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,zach,2019-08-16_KOEYE_ESTUARY_INTERIOR6_5 - 10,seagrass_habitat,4.6,10-May,8/17/2019 8:25,8/17/2019 8:28,NA,NA,NA,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2526,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,zach,20526,seagrass_habitat,4.7,0 - 5,8/17/2019 8:25,8/17/2019 8:28,20526,8036,NA,"sand,gravel",< 1,sand,NA,TRUE,NA,NA,NA,NA
2527,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",zach,20562,seagrass_habitat,3.1,25 - 30,8/14/2019 3:03,8/14/2019 3:07,20562,8019,NA,"sand,shell hash",3-Feb,standing kelp,sand,TRUE,NA,NA,NA,NA
2528,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",zach,20644,seagrass_habitat,3.2,20 - 25,8/14/2019 3:03,8/14/2019 3:07,20644,8053,NA,"sand,shell hash",2-Jan,standing kelp,sand,TRUE,NA,NA,NA,NA
2529,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_EDGE1_15 - 20,seagrass_habitat,3,15 - 20,8/14/2019 3:03,8/14/2019 3:07,NA,NA,NA,"sand,shell hash",< 1,standing kelp,sand,FALSE,NA,NA,NA,NA
2530,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",zach,20604,seagrass_habitat,3.1,15-Oct,8/14/2019 3:03,8/14/2019 3:07,20604,8012,NA,"sand,shell hash",< 1,standing kelp,sand,TRUE,NA,NA,NA,NA
2531,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_EDGE1_5 - 10,seagrass_habitat,3.2,10-May,8/14/2019 3:03,8/14/2019 3:07,NA,NA,NA,"sand,shell hash",< 1,standing kelp,sand,FALSE,NA,NA,NA,1: Standing kelp is macro
2532,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",zach,20542,seagrass_habitat,3,0 - 5,8/14/2019 3:03,8/14/2019 3:07,20542,13,NA,"sand,shell hash",< 1,standing kelp,sand,TRUE,des,NA,NA,1: Upper 1-3; standing kelp is Macro
2533,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",zach,20630,seagrass_habitat,4.4,25 - 30,8/14/2019 3:33,8/14/2019 3:38,20630,8042,NA,"sand,shell hash",2-Jan,sand,standing kelp,TRUE,NA,NA,NA,NA
2534,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",zach,17910,seagrass_habitat,4.4,20 - 25,8/14/2019 3:33,8/14/2019 3:38,17910,7012,NA,"sand,shell hash",2-Jan,sand,NA,TRUE,NA,NA,NA,NA
2535,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_EDGE2_15 - 20,seagrass_habitat,4.3,15 - 20,8/14/2019 3:33,8/14/2019 3:38,NA,NA,NA,"sand,shell hash",2-Jan,standing kelp,sand,FALSE,NA,NA,NA,NA
2536,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",zach,17889,seagrass_habitat,4.2,15-Oct,8/14/2019 3:33,8/14/2019 3:38,17889,8034,NA,"sand,shell hash",2-Jan,standing kelp,sand,TRUE,NA,NA,NA,1: Macro
2537,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_EDGE2_5 - 10,seagrass_habitat,4.2,10-May,8/14/2019 3:33,8/14/2019 3:38,NA,NA,NA,"sand,shell hash",2-Jan,standing kelp,sand,FALSE,NA,NA,NA,NA
2538,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",zach,20524,seagrass_habitat,4.2,0 - 5,8/14/2019 3:33,8/14/2019 3:38,20524,74,NA,"sand,shell hash",< 1,standing kelp,NA,TRUE,des,NA,NA,1: Macro for standing kelp
2539,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",zach,17907,seagrass_habitat,6.8,25 - 30,8/14/2019 6:25,8/14/2019 6:30,17907,8009,NA,sand,< 1,sand,NA,TRUE,branching red,phyllospadix,NA,NA
2540,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",zach,20590,seagrass_habitat,7,20 - 25,8/14/2019 6:25,8/14/2019 6:30,20590,8036,NA,sand,< 1,sand,NA,TRUE,phyllospadix,branching red,NA,NA
2541,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_EDGE3_15 - 20,seagrass_habitat,7.2,15 - 20,8/14/2019 6:25,8/14/2019 6:30,NA,NA,NA,sand,2-Jan,sand,NA,FALSE,phyllospadix,NA,NA,NA
2542,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",zach,20573,seagrass_habitat,7.6,15-Oct,8/14/2019 6:25,8/14/2019 6:30,20573,8033,NA,sand,2-Jan,sand,NA,TRUE,phyllospadix,NA,NA,NA
2543,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_EDGE3_5 - 10,seagrass_habitat,7.6,10-May,8/14/2019 6:25,8/14/2019 6:30,NA,NA,NA,sand,2-Jan,sand,NA,FALSE,phyllospadix,NA,NA,NA
2544,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",zach,20593,seagrass_habitat,7.6,0 - 5,8/14/2019 6:25,8/14/2019 6:30,20593,810,NA,sand,2-Jan,sand,NA,TRUE,condrochanthous,NA,NA,NA
2545,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",zach,20658,seagrass_habitat,2.6,25 - 30,8/14/2019 6:57,8/14/2019 7:02,20658,0,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix,NA,NA,NA
2546,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",zach,20565,seagrass_habitat,5.8,20 - 25,8/14/2019 6:57,8/14/2019 7:02,20565,8043,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix,NA,NA,NA
2547,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_15 - 20,seagrass_habitat,5.4,15 - 20,8/14/2019 6:57,8/14/2019 7:02,NA,NA,NA,sand,< 1,seagrass,NA,FALSE,phyllospadix,NA,NA,NA
2548,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",zach,20609,seagrass_habitat,5.4,15-Oct,8/14/2019 6:57,8/14/2019 7:02,20609,801320609,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix,NA,NA,NA
2549,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_5 - 10,seagrass_habitat,5.3,10-May,8/14/2019 6:57,8/14/2019 7:02,NA,NA,NA,sand,< 1,seagrass,NA,FALSE,phyllospadix,NA,NA,NA
2550,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",zach,20633,seagrass_habitat,5.2,0 - 5,8/14/2019 6:57,8/14/2019 7:02,20633,8039,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix,NA,NA,NA
2551,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",zach,17243,seagrass_habitat,6.2,25 - 30,8/14/2019 4:15,8/14/2019 4:20,17243,523,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix serrulatus,NA,NA,NA
2552,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",zach,17653,seagrass_habitat,6.2,20 - 25,8/14/2019 4:15,8/14/2019 4:20,17653,8006,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix serrulatus,NA,NA,NA
2553,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_15 - 20,seagrass_habitat,6.2,15 - 20,8/14/2019 4:15,8/14/2019 4:20,NA,NA,NA,sand,< 1,seagrass,NA,FALSE,phyllospadix serrulatus,NA,NA,NA
2554,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",zach,17235,seagrass_habitat,6.3,15-Oct,8/14/2019 4:15,8/14/2019 4:20,17235,8057,NA,sand,2-Jan,seagrass,NA,TRUE,phyllospadix serrulatus,NA,NA,NA
2555,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_5 - 10,seagrass_habitat,6.3,10-May,8/14/2019 4:15,8/14/2019 4:20,NA,NA,NA,sand,< 1,seagrass,NA,FALSE,phyllospadix serrulatus,NA,NA,NA
2556,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",zach,17255,seagrass_habitat,6.4,0 - 5,8/14/2019 4:15,8/14/2019 4:20,17255,25,NA,sand,< 1,seagrass,NA,TRUE,phyllospadix serrulatus,NA,NA,NA
2557,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",zach,20531,seagrass_habitat,5.1,25 - 30,8/14/2019 4:53,8/14/2019 4:57,20531,NA,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2558,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",zach,20576,seagrass_habitat,5.2,20 - 25,8/14/2019 4:53,8/14/2019 4:57,20576,NA,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2559,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_15 - 20,seagrass_habitat,5.3,15 - 20,8/14/2019 4:53,8/14/2019 4:57,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2560,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",zach,20584,seagrass_habitat,5.3,15-Oct,8/14/2019 4:53,8/14/2019 4:57,20584,3523,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
2561,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",zach,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_5 - 10,seagrass_habitat,5.4,10-May,8/14/2019 4:53,8/14/2019 4:57,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
2562,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",zach,17612,seagrass_habitat,5.4,0 - 5,8/14/2019 4:53,8/14/2019 4:57,17612,NA,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,1: All flowering on Transect are senesced
2563,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,zach,17846,seagrass_habitat,3.9,25 - 30,8/16/2019 7:19,8/16/2019 7:24,17846,8011,NA,sand,< 1,sand,seagrass,TRUE,NA,NA,NA,NA
2564,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,zach,17884,seagrass_habitat,3.7,20 - 25,8/16/2019 7:19,8/16/2019 7:24,17884,7062,NA,sand,< 1,sand,seagrass,TRUE,NA,NA,NA,NA
2565,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,zach,2019-08-16_KOEYE_ESTUARY_EDGE1_15 - 20,seagrass_habitat,3.7,15 - 20,8/16/2019 7:19,8/16/2019 7:24,NA,NA,NA,sand,< 1,sand,seagrass,FALSE,NA,NA,NA,NA
2566,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,zach,20577,seagrass_habitat,3.6,15-Oct,8/16/2019 7:19,8/16/2019 7:24,20577,7087,NA,sand,3-Feb,sand,seagrass,TRUE,NA,NA,NA,NA
2567,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,zach,2019-08-16_KOEYE_ESTUARY_EDGE1_5 - 10,seagrass_habitat,3.6,10-May,8/16/2019 7:19,8/16/2019 7:24,NA,NA,NA,sand,2-Jan,sand,seagrass,FALSE,NA,NA,NA,NA
2568,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,zach,20540,seagrass_habitat,3.9,0 - 5,8/16/2019 7:19,8/16/2019 7:24,20540,8017,NA,sand,< 1,sand,seagrass,TRUE,NA,NA,NA,NA
2569,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,zach,20597,seagrass_habitat,3.9,25 - 30,8/16/2019 8:32,8/16/2019 8:37,20597,49,NA,"sand,gravel",2-Jan,sand,NA,TRUE,NA,NA,NA,NA
2570,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,zach,20563,seagrass_habitat,3.9,20 - 25,8/16/2019 8:32,8/16/2019 8:37,20563,24,NA,"sand,gravel",< 1,sand,NA,TRUE,NA,NA,NA,NA
2571,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,zach,2019-08-16_KOEYE_ESTUARY_EDGE2_15 - 20,seagrass_habitat,4,15 - 20,8/16/2019 8:32,8/16/2019 8:37,NA,NA,NA,"sand,detritus",< 1,sand,NA,FALSE,NA,NA,NA,1: Detritus = wood
2572,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,zach,20674,seagrass_habitat,3.7,15-Oct,8/16/2019 8:32,8/16/2019 8:37,20674,9345,NA,"sand,gravel",< 1,sand,NA,TRUE,NA,NA,NA,NA
2573,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,zach,2019-08-16_KOEYE_ESTUARY_EDGE2_5 - 10,seagrass_habitat,3.6,10-May,8/16/2019 8:32,8/16/2019 8:37,NA,NA,NA,"sand,gravel",< 1,sand,NA,FALSE,NA,NA,NA,NA
2574,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,zach,20568,seagrass_habitat,3.5,0 - 5,8/16/2019 8:32,8/16/2019 8:37,20568,8041,NA,"sand,gravel",2-Jan,sand,NA,TRUE,NA,NA,NA,NA
