,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,density,density__m2_,canopy_height_cm,flowering_shoots,comments,quality_log
3443,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2019-08-05,2,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE2_10,seagrass_density,7,10,8/5/2019 2:32,8/5/2019 2:37,3,48,100,0,NA,NA
3444,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2019-08-05,2,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE2_5,seagrass_density,6,5,8/5/2019 2:32,8/5/2019 2:37,18,288,110,0,NA,NA
3445,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2019-08-05,2,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE2_0,seagrass_density,6,0,8/5/2019 2:32,8/5/2019 2:37,4,64,80,0,NA,NA
3446,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_30,seagrass_density,1.7,30,8/5/2019 3:18,8/5/2019 3:23,9,144,120,0,NA,NA
3447,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_25,seagrass_density,2.5,25,8/5/2019 3:18,8/5/2019 3:23,6,96,135,0,NA,NA
3448,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_20,seagrass_density,2.5,20,8/5/2019 3:18,8/5/2019 3:23,7,112,100,0,NA,NA
3449,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_15,seagrass_density,2.7,15,8/5/2019 3:18,8/5/2019 3:23,7,112,125,0,NA,NA
3450,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_10,seagrass_density,2.7,10,8/5/2019 3:18,8/5/2019 3:23,13,208,135,0,NA,NA
3451,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_5,seagrass_density,2.5,5,8/5/2019 3:18,8/5/2019 3:23,6,96,130,0,NA,NA
3452,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2019-08-05,3,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE3_0,seagrass_density,2,0,8/5/2019 3:18,8/5/2019 3:23,4,64,125,0,NA,NA
3453,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_30,seagrass_density,2.2,30,8/12/2019 2:48,8/12/2019 2:54,13,208,125,0,NA,NA
3454,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_25,seagrass_density,2.2,25,8/12/2019 2:48,8/12/2019 2:54,0,0,0,0,NA,NA
3455,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_20,seagrass_density,2.1,20,8/12/2019 2:48,8/12/2019 2:54,27,432,80,0,NA,NA
3456,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_15,seagrass_density,2.1,15,8/12/2019 2:48,8/12/2019 2:54,24,384,90,0,NA,NA
3457,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_10,seagrass_density,2,10,8/12/2019 2:48,8/12/2019 2:54,31,496,80,0,NA,NA
3458,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_5,seagrass_density,2.1,5,8/12/2019 2:48,8/12/2019 2:54,11,176,80,0,NA,NA
3459,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2019-08-05,4,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR4_0,seagrass_density,2.1,0,8/12/2019 2:48,8/12/2019 2:54,21,336,50,0,NA,NA
3460,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_30,seagrass_density,2.1,30,8/12/2019 3:16,8/12/2019 3:23,42,672,110,0,NA,NA
3461,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_25,seagrass_density,2.1,25,8/12/2019 3:16,8/12/2019 3:23,38,608,120,0,NA,NA
3462,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_20,seagrass_density,2.1,20,8/12/2019 3:16,8/12/2019 3:23,28,448,125,0,NA,NA
3463,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_15,seagrass_density,2.1,15,8/12/2019 3:16,8/12/2019 3:23,18,288,100,0,NA,NA
3464,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_10,seagrass_density,2.1,10,8/12/2019 3:16,8/12/2019 3:23,18,288,100,0,NA,NA
3465,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_5,seagrass_density,2,5,8/12/2019 3:16,8/12/2019 3:23,17,272,100,0,NA,NA
3466,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR5,2019-08-05,5,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR5_0,seagrass_density,2.1,0,8/12/2019 3:16,8/12/2019 3:23,24,384,100,0,NA,NA
3467,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_30,seagrass_density,2.4,30,8/12/2019 3:52,8/12/2019 3:56,21,336,120,0,NA,NA
3468,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_25,seagrass_density,2.5,25,8/12/2019 3:52,8/12/2019 3:56,27,432,100,0,NA,NA
3469,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_20,seagrass_density,2.7,20,8/12/2019 3:52,8/12/2019 3:56,32,512,70,3,NA,NA
3470,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_15,seagrass_density,2.6,15,8/12/2019 3:52,8/12/2019 3:56,21,336,150,0,NA,NA
3471,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_10,seagrass_density,2.2,10,8/12/2019 3:52,8/12/2019 3:56,27,432,125,0,NA,NA
3472,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_5,seagrass_density,2.2,5,8/12/2019 3:52,8/12/2019 3:56,28,448,100,0,NA,NA
3473,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2019-08-05,6,"carolyn,krystal",derek,2019-08-05_PRUTH_BAY_INTERIOR6_0,seagrass_density,2.2,0,8/12/2019 3:52,8/12/2019 3:56,46,736,60,0,NA,NA
3474,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_30,seagrass_density,4.3,30,8/17/2019 7:57,8/17/2019 8:08,18,288,225,0,NA,NA
3475,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_25,seagrass_density,4.3,25,8/17/2019 7:57,8/17/2019 8:08,6,96,210,0,NA,NA
3476,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_20,seagrass_density,4.2,20,8/17/2019 7:57,8/17/2019 8:08,15,240,200,0,NA,NA
3477,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_15,seagrass_density,4.2,15,8/17/2019 7:57,8/17/2019 8:08,14,224,220,0,NA,NA
3478,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_10,seagrass_density,1,10,8/17/2019 7:57,8/17/2019 8:08,21,336,150,0,NA,NA
3479,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_5,seagrass_density,4,5,8/17/2019 7:57,8/17/2019 8:08,6,96,150,0,NA,NA
3480,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR5,2019-08-16,5,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR5_0,seagrass_density,4.2,0,8/17/2019 7:57,8/17/2019 8:08,12,192,175,0,NA,NA
3481,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_30,seagrass_density,4.5,30,8/17/2019 8:24,8/17/2019 8:28,12,192,200,0,NA,NA
3482,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_25,seagrass_density,4.5,25,8/17/2019 8:24,8/17/2019 8:28,15,240,25,0,NA,NA
3483,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_20,seagrass_density,4.4,20,8/17/2019 8:24,8/17/2019 8:28,9,144,200,3,NA,NA
3484,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_15,seagrass_density,4.5,15,8/17/2019 8:24,8/17/2019 8:28,9,144,175,2,NA,NA
3485,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_10,seagrass_density,4.6,10,8/17/2019 8:24,8/17/2019 8:28,13,208,205,0,NA,NA
3486,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_5,seagrass_density,4.5,5,8/17/2019 8:24,8/17/2019 8:28,5,80,200,0,NA,NA
3487,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_INTERIOR6,2019-08-16,6,angeleen,derek,2019-08-16_KOEYE_ESTUARY_INTERIOR6_0,seagrass_density,4.5,0,8/17/2019 8:24,8/17/2019 8:28,11,176,250,0,NA,NA
3488,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_30,seagrass_density,2.8,30,8/14/2019 3:01,8/14/2019 3:07,3,48,100,0,NA,NA
3489,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_25,seagrass_density,3,25,8/14/2019 3:01,8/14/2019 3:07,0,0,0,0,NA,NA
3490,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_20,seagrass_density,3,20,8/14/2019 3:01,8/14/2019 3:07,8,128,80,0,NA,NA
3491,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_15,seagrass_density,3,15,8/14/2019 3:01,8/14/2019 3:07,8,128,130,0,NA,NA
3492,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_10,seagrass_density,2.9,10,8/14/2019 3:01,8/14/2019 3:07,15,240,120,0,NA,NA
3493,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_5,seagrass_density,3,5,8/14/2019 3:01,8/14/2019 3:07,11,176,125,0,NA,NA
3494,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE1,2019-08-14,1,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE1_0,seagrass_density,2.9,0,8/14/2019 3:01,8/14/2019 3:07,10,160,150,0,NA,NA
3495,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_30,seagrass_density,4.5,30,8/14/2019 3:32,8/14/2019 3:37,7,112,80,0,NA,NA
3496,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_25,seagrass_density,4.2,25,8/14/2019 3:32,8/14/2019 3:37,2,32,80,0,NA,NA
3497,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_20,seagrass_density,4,20,8/14/2019 3:32,8/14/2019 3:37,12,192,125,0,NA,NA
3498,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_15,seagrass_density,4.1,15,8/14/2019 3:32,8/14/2019 3:37,7,112,150,0,NA,NA
3499,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_10,seagrass_density,4,10,8/14/2019 3:32,8/14/2019 3:37,10,160,100,0,NA,NA
3500,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_5,seagrass_density,3.8,5,8/14/2019 3:32,8/14/2019 3:37,7,112,125,0,NA,NA
3501,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE2,2019-08-14,2,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE2_0,seagrass_density,4.2,0,8/14/2019 3:32,8/14/2019 3:37,11,176,115,0,NA,NA
3502,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_30,seagrass_density,6.8,30,8/14/2019 6:55,8/14/2019 6:29,4,64,60,0,NA,NA
3503,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_25,seagrass_density,6.9,25,8/14/2019 6:55,8/14/2019 6:29,3,48,70,0,NA,NA
3504,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_20,seagrass_density,7,20,8/14/2019 6:55,8/14/2019 6:29,2,32,25,0,NA,NA
3505,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_15,seagrass_density,7.1,15,8/14/2019 6:55,8/14/2019 6:29,2,32,50,0,NA,NA
3506,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_10,seagrass_density,7.3,10,8/14/2019 6:55,8/14/2019 6:29,2,32,50,0,NA,NA
3507,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_5,seagrass_density,7.3,5,8/14/2019 6:55,8/14/2019 6:29,3,48,25,0,NA,NA
3508,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_EDGE3,2019-08-14,3,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_EDGE3_0,seagrass_density,7.3,0,8/14/2019 6:55,8/14/2019 6:29,0,0,50,0,NA,NA
3509,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_30,seagrass_density,5.6,30,8/14/2019 6:56,8/14/2019 7:01,8,128,100,0,NA,NA
3510,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_25,seagrass_density,5.5,25,8/14/2019 6:56,8/14/2019 7:01,5,80,125,0,NA,NA
3511,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_20,seagrass_density,5.3,20,8/14/2019 6:56,8/14/2019 7:01,6,96,115,0,NA,NA
3512,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_15,seagrass_density,5.4,15,8/14/2019 6:56,8/14/2019 7:01,3,48,115,0,NA,NA
3513,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_10,seagrass_density,5.3,10,8/14/2019 6:56,8/14/2019 7:01,5,80,110,0,NA,NA
3514,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_5,seagrass_density,5.2,5,8/14/2019 6:56,8/14/2019 7:01,4,64,125,0,NA,NA
3515,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR4,2019-08-14,4,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR4_0,seagrass_density,5.1,0,8/14/2019 6:56,8/14/2019 7:01,5,80,100,0,NA,NA
3516,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_30,seagrass_density,6.1,30,8/14/2019 4:15,8/14/2019 4:20,3,48,110,0,NA,NA
3517,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_25,seagrass_density,6,25,8/14/2019 4:15,8/14/2019 4:20,7,112,100,0,NA,NA
3518,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_20,seagrass_density,6.2,20,8/14/2019 4:15,8/14/2019 4:20,4,64,110,0,NA,NA
3519,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_15,seagrass_density,6.2,15,8/14/2019 4:15,8/14/2019 4:20,5,80,130,0,NA,NA
3520,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_10,seagrass_density,6.3,10,8/14/2019 4:15,8/14/2019 4:20,2,32,110,0,NA,NA
3521,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_5,seagrass_density,6.2,5,8/14/2019 4:15,8/14/2019 4:20,5,80,130,0,NA,NA
3522,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2019-08-14,5,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR5_0,seagrass_density,6.3,0,8/14/2019 4:15,8/14/2019 4:20,3,48,75,0,NA,NA
3523,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_30,seagrass_density,5,30,8/14/2019 4:52,8/14/2019 4:57,8,128,150,0,NA,NA
3524,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_25,seagrass_density,5.2,25,8/14/2019 4:52,8/14/2019 4:57,11,176,150,0,NA,NA
3525,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_20,seagrass_density,5,20,8/14/2019 4:52,8/14/2019 4:57,10,160,140,0,NA,NA
3526,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_15,seagrass_density,5.2,15,8/14/2019 4:52,8/14/2019 4:57,4,64,125,0,NA,NA
3527,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_10,seagrass_density,5.3,10,8/14/2019 4:52,8/14/2019 4:57,5,80,125,0,NA,NA
3528,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_5,seagrass_density,5.3,5,8/14/2019 4:52,8/14/2019 4:57,7,112,125,0,NA,NA
3529,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2019-08-14,6,"angeleen,carolyn,krystal",derek,2019-08-14_GOOSE_SOUTHWEST_INTERIOR6_0,seagrass_density,5.3,0,8/14/2019 4:52,8/14/2019 4:57,7,112,130,0,NA,NA
3530,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_30,seagrass_density,3.9,30,8/16/2019 7:19,8/16/2019 7:27,12,192,205,0,NA,NA
